Sample_ID,Easting,Northing,Na2O_%,MgO_%,Al2O3_%,SiO2_%,P2O5_%,S_mgkg,Cl_mgkg,K2O_%,CaO_%,TiO2_%,MnO_%,Fe2O3_%,Sc_mgkg,V_mgkg,Cr_mgkg,Co_mgkg,Ni_mgkg,Cu_mgkg,Zn_mgkg,Ga_mgkg,Ge_mgkg,As_mgkg,Se_mgkg,Br_mgkg,Rb_mgkg,Sr_mgkg,Y_mgkg,Zr_mgkg,Nb_mgkg,Mo_mgkg,Nd_mgkg,Sm_mgkg,Yb_mgkg,Hf_mgkg,Ta_mgkg,W_mgkg,Tl_mgkg,Pb_mgkg,Bi_mgkg,Th_mgkg,U_mgkg,Ag_mgkg,Cd_mgkg,In_mgkg,Sn_mgkg,Sb_mgkg,Te_mgkg,I_mgkg,Cs_mgkg,Ba_mgkg,La_mgkg,Ce_mgkg,Au_ugkg,Pd_ugkg,Pt_ugkg
595985C,240152,109545,0.6,1.5,18.7,57,0.32,4,100,3.01,0.18,0.841,0.349,7.59,14.6,107.4,83.5,27.5,42.6,24.6,101.1,21.5,1.9,15.9,1.1,15,131.2,80.1,30.9,247.7,13.7,0.8,34.1,4.2,3.7,6.8,0.6,3.9,0.25,21.5,0.5,10.4,2.3,0.5,0.2,0.2,2.9,2.2,0.25,6.9,7,497,44,83,3.47,0.86,0.25
595986C,242220,132842,0.1,1.4,11.8,57,0.31,78,100,2.99,2.98,0.675,0.912,4.74,9.8,63.5,78.4,15.7,33.5,12.3,73.2,12.3,0.6,11.6,1.1,26,123.2,41.2,29.6,609.3,12.2,0.5,27.7,4.4,2.7,14.5,0.2,2.6,0.1,16,0.5,9.2,2.7,0.25,0.4,0.25,1.7,1.3,0.2,14,8,488,38,68,2.88,0.79,0.25
595987C,310775,144196,0.9,1.8,18.1,63,0.15,500,100,2.81,0.28,0.891,0.154,7.33,15.8,105.1,111.7,25.1,40,23.7,96.9,19.8,1.8,11.4,0.6,3.9,112.4,87.3,27.9,456.2,15.7,0.8,31.8,4.4,4,10.8,0.3,2.5,0.6,19.9,0.8,9.4,2.6,0.25,0.25,0.25,4.7,1.7,0.25,1.8,4,467,39,74,2.48,1.09,0.25
595989C,228737,118569,0.2,1.6,15,63,0.18,500,100,2.45,0.17,0.865,0.226,5.25,13.3,90.8,88.3,22.9,41.3,17.1,111.4,14.9,1,10.8,0.6,24.9,94.8,34.8,31.1,405.3,13.9,0.5,32.3,3.6,3.9,10.2,0.3,3.2,0.3,15.5,0.7,10.1,2.9,0.25,0.25,0.1,3,2,0.1,6,4,339,42,78,3.7,0.83,0.25
595990C,237198,108259,0.3,2,13.9,54,0.33,365,100,2.27,0.31,0.728,0.318,5.7,11.1,82,75.9,27.7,47.7,17.7,133.9,15.4,0.7,11.4,1.4,26,94.9,53.7,31.5,258,12.4,0.9,28.5,2.2,2.4,7.1,0.2,4,0.4,22.7,0.4,8.5,3.2,0.1,1.4,0.25,2.5,2,0.1,7.3,4,349,37,68,2.38,0.77,0.25
595991C,234072,132318,0.3,2.2,15.3,64,0.17,500,100,2.91,0.87,0.782,0.218,6.59,11.8,96.4,103.2,24.3,55.7,21.7,84.2,16.3,1,19.6,0.4,9.3,114.7,45,29.8,370.2,13.9,0.7,29.3,3.6,2.5,9.3,1,2.7,0.2,19.7,0.5,9.8,3,0.3,0.3,0.25,2.3,1.9,0.25,3.4,4,428,38,74,2.88,0.79,0.25
595992C,235176,113746,0.4,1.7,17.7,63,0.18,500,100,2.89,0.21,0.831,0.234,6.73,18,110.7,80.9,22.8,44.1,23.3,118.3,18.9,1.2,12.2,0.8,14.2,120.6,56.4,30.9,271.8,13.5,0.7,33.8,7,2.9,7,0.9,3.7,0.4,19.3,0.9,10.6,2.5,0.3,0.5,0.25,3.6,1.9,0.25,4.6,5,423,43,82,4.45,1.3,0.25
595993C,310272,135644,0.8,1.8,15.2,59,0.33,99,100,2.39,1.09,0.776,0.183,6.36,12.9,99.9,95.8,19.1,35.5,20.9,102.1,17.1,1.7,15.2,0.7,11.8,91.9,88.8,24.1,368.3,13.5,0.8,32.2,3,3.3,8.9,0.7,3.2,0.6,26.1,0.3,8.8,2.1,0.25,0.3,0.25,3.5,1.1,0.25,5.7,3,388,34,66,4.01,0.76,0.25
595994C,315805,156066,0.7,1.8,14.7,62,0.35,101,100,2.34,0.81,0.821,0.578,5.83,14.3,100.3,75.7,33.3,40.6,22.2,132,17.3,0.9,23,0.7,25.6,90.4,87.8,33.1,343.2,14.4,0.9,33,5.3,2.7,8.3,0.4,2.8,0.3,22.4,1,10.2,2.9,0.3,0.5,0.25,3,1.6,0.25,9.2,5,469,34,66,3.34,0.82,0.25
595995C,308255,155454,1.5,1.8,16.3,60,0.2,500,100,2.32,0.91,1.445,0.4,6.74,17,107.1,193.5,22.5,35.9,19.2,136.7,18,1.6,23.4,0.4,13,89,86.1,41.2,434.4,19.8,1.1,39.4,6.5,3.6,11.5,1.6,5.5,0.25,22.9,0.2,12,3.4,0.25,0.25,0.25,5.9,0.9,0.25,6.5,7,346,49,93,3.67,0.82,0.25
595996C,227362,119943,0.2,2.2,11.9,47,0.28,163,100,2.19,0.82,0.694,1.4,10.58,11.8,88.4,87.2,68.5,57.3,13.7,323.8,13.5,0.4,34.9,0.9,91.3,85.4,34.5,26.1,285.5,10.4,0.5,27.7,1.5,3.1,6.7,0.5,1.8,1.1,23,0.7,8.3,4.9,0.1,1.5,0.25,2.5,1.6,0.25,47.7,7,376,33,67,4.03,0.74,0.25
595997C,237123,119499,0.3,1.5,16.5,61,0.28,500,100,2.85,0.34,0.793,0.233,7.02,15.1,109.1,84.8,26.3,56.1,34.1,141.6,18,0.8,12.9,1.3,24.2,118,62.2,33.7,300.6,13.7,1.3,30.6,5.1,2,8.1,0.5,3.4,0.6,37.2,1,9.7,3.7,0.25,1.1,0.25,4,1.2,0.25,8.2,5,417,37,71,2.98,0.77,0.25
595998C,230942,102824,0.2,1.6,15.7,68,0.14,500,100,3.22,0.12,0.78,0.152,5.46,12,85.4,79.2,15.8,28.7,22.3,81.6,16.8,1.2,18.9,0.5,12.5,132.3,33.7,31.1,382.1,14.9,0.9,32.6,4.9,3,10,0.5,4.9,0.6,22.4,0.6,11.1,2.6,0.3,0.1,0.25,3.2,4.8,0.25,3.4,9,515,48,90,32.77,0.66,0.25
596000C,236521,131041,0.3,1.9,12.7,66,0.21,500,100,2.45,1.07,0.745,0.194,5.28,11.7,76.2,105.6,20,44.7,17.2,81.7,13,0.7,13.5,0.5,11.6,93.3,40.2,30,834.4,13.6,0.7,32.2,2,3.4,20.4,0.4,3,0.25,18.5,0.7,10.4,2.9,0.25,0.25,0.25,2.6,1.6,0.25,3.9,4,332,43,78,2.82,0.88,0.25
596001C,293681,177684,2.1,0.7,10.4,69,0.43,500,100,2.24,1.53,0.525,0.139,1.84,5.1,30.9,87.6,5.9,11.8,8.9,59.4,11.4,0.4,2.5,0.7,5.4,97.3,119.7,31.5,688.1,10.8,0.5,51,9,3.2,16.7,1.4,2.7,0.5,24.7,1,31.1,18.6,0.25,0.5,0.25,3.7,0.4,0.1,1.2,5,268,87,165,2.16,0.6,0.25
596002C,290735,179942,2.3,0.8,11.8,70,0.42,500,100,2.67,1.2,0.579,0.283,2.61,6.1,34.4,74,12.2,14.4,11.7,62,12.5,0.9,9.1,0.4,5.6,116.8,109.2,39.6,875.7,10.2,0.6,69.5,13.3,3.7,20.1,1.4,4.1,0.25,29.6,0.8,41.9,13.5,0.25,0.9,0.25,9.4,0.5,0.25,4.4,6,306,119,223,1.22,0.25,0.25
596003C,292544,170407,3.1,0.6,13.3,69,0.27,500,100,3.4,1.07,0.332,0.072,1.38,5.7,17.8,33.8,4.8,7.2,6.7,49.4,14.8,0.7,1.9,0.1,5.6,181.9,121.9,19,496,9,0.3,39.1,8.4,2.2,11,1.9,2,0.9,30.7,0.3,23.6,7.7,0.25,0.5,0.25,8.7,0.2,0.25,1.6,8,315,66,121,1.33,0.25,0.25
596004C,292545,177269,1.6,1.1,9.8,66,0.27,500,100,2.14,3.7,0.449,0.171,2.53,4,41.1,58,11.2,20,14.1,80.3,11,0.5,6.5,0.7,7.7,97.1,134.2,24.5,478.9,8.5,0.3,31.9,4.9,3.4,11.8,0.5,2.4,0.4,24,0.7,16.4,6.1,0.25,0.9,0.25,4.3,0.6,0.25,2.7,5,283,50,92,2.13,0.66,0.25
596008C,293624,175015,3.1,0.4,12.1,69,0.37,500,100,2.79,1.22,0.321,0.071,1.13,3.1,19.2,28.6,4,5.4,7.8,35.8,13.2,1.3,3.5,0.2,4.4,134.7,125.6,22.2,319,7,0.3,33.1,8.5,1.1,8.7,0.1,1.6,0.7,25.4,0.7,21.6,9.8,0.25,0.2,0.2,4.3,0.25,0.25,0.9,5,295,60,112,2.27,0.25,0.25
596012C,295879,179702,1.2,1.1,8.2,64,0.28,29,100,1.76,4.05,0.378,0.285,2.39,1.5,34.8,70,7.4,21,12.3,73.5,9.1,0.6,5.1,0.7,13.9,76.4,118.2,22.1,502,7.3,0.6,25.4,3.1,2.3,11,0.1,2,0.6,23.4,1,12.9,7,0.25,1.2,0.25,3.8,0.6,0.25,10.4,4,234,39,71,4.9,1.03,0.25
596013C,296637,176071,2.1,0.9,10.9,63,0.3,500,100,2.38,1.56,0.425,0.18,2.24,4,32.8,48.5,7.8,12.9,11.9,74.2,13.8,0.7,4.4,0.4,11,123.9,113.8,19.2,349,9.8,0.4,29.6,4,1.2,8,1.5,2,0.4,26.8,0.8,15.5,5.8,0.25,0.4,0.25,7.9,0.5,0.1,3.1,6,265,46,85,2.49,0.25,0.25
596014C,281491,157589,1.8,2.3,18.5,48,0.12,500,100,2.43,1.71,0.727,0.09,5.95,11.7,90.3,50.2,18.5,38.5,63.3,145.5,23.2,0.8,20.8,0.4,13.5,116.7,208.5,39.1,284.8,10.9,0.8,44.5,7.5,3.2,7.6,0.9,2.1,0.4,21.6,0.5,22.6,5.3,0.2,0.25,0.25,25.1,0.4,0.25,5.6,8,399,70,124,2.96,0.75,0.25
596019C,298135,177624,2.9,0.5,13.4,56,0.39,21,100,3.16,0.96,0.332,0.248,1.77,6,18.1,19.8,9.5,3.8,23.9,47,15.6,1.1,2.8,0.8,34.7,171.7,113.7,53.5,246.1,8.2,0.5,64.5,14,3.1,6.2,2.6,3.1,1,39.2,1.4,25.2,95.4,0.25,0.4,0.25,9.4,0.2,0.25,43.2,10,296,91,179,2.53,0.52,0.25
596021C,298762,176911,3.5,0.6,14.2,60,0.31,500,100,3.42,1.04,0.319,0.145,1.66,4.9,17.7,14.2,4.3,2.2,7.7,45.1,17,1.1,1.5,0.4,7.8,182,122.3,21.2,172.8,7.9,0.1,26.2,6,2,4.8,1.7,1.8,0.7,29.5,0.6,16,34.5,0.25,0.2,0.25,7.1,0.25,0.25,1.9,8,293,48,91,2.06,0.25,0.25
596024C,296452,175180,2.8,0.8,12.6,63,0.34,500,100,2.94,1.16,0.397,0.157,2.03,5.5,24.6,29.8,8.1,7.7,7.4,52.4,14.5,0.7,3.8,0.6,16.4,150.7,124.7,20.6,306.3,8.4,0.4,31.1,7.6,1.2,7,0.5,1.8,0.5,26.5,1,16.7,7.6,0.25,0.3,0.2,5.4,0.4,0.25,5,6,311,49,89,2.24,0.54,0.25
596026C,290557,176985,1.7,0.9,11.2,61,0.41,39,100,2.45,1.25,0.449,0.269,3.82,5.3,41.3,55.4,16.3,18.6,13.8,101.1,14.3,0.4,12.4,0.9,12,118.9,108.9,24.6,382.3,9.1,0.7,31.9,5,1.7,9.2,2,2.9,0.2,26.8,0.3,15,14.8,0.25,1.1,0.25,5.2,0.3,0.25,5.6,8,318,47,88,2.35,0.59,0.25
596028C,280449,158024,1.4,1.5,16.2,58,0.12,500,100,2.82,0.55,0.928,0.076,4.23,10.9,76.9,55,9.2,16.6,22.1,112.1,18.4,1.2,12.3,0.3,8.2,127.7,99.7,29.8,219.5,15.6,0.8,31.3,5.8,1.9,5.3,2.2,3.1,0.4,30.5,0.15,16,11.1,0.1,0.2,0.25,20.5,0.1,0.25,1.8,9,371,53,96,3.74,6.07,1.01
596029C,292503,165105,1.4,1.8,15.2,54,0.19,500,100,2.84,1.61,0.897,0.592,5.3,10.9,83.3,54.5,14.7,29.3,42.2,170.2,17.5,1.3,13.8,0.5,12.6,136.2,125.8,35,418.5,14.4,3.4,50.1,7.9,2.7,9.6,2,3.4,0.4,40.9,0.6,24.6,23,0.25,1.3,0.25,37.4,0.3,0.25,8.2,15,560,85,157,2.54,0.95,0.25
596030C,302464,149835,0.9,1.6,17.4,56,0.34,500,100,2.64,0.57,0.981,0.684,7.6,15.2,114,88.1,32.4,44.6,44.1,239.7,20.1,0.7,29.9,0.3,7.4,111.3,97,33.5,247.1,15.4,1.1,40.2,6.2,3.1,6.1,1.1,3.5,0.4,106.2,0.15,10.1,2.8,0.2,0.3,0.25,10.3,2.2,0.25,3.8,10,524,46,88,5.93,0.99,0.25
596031C,293720,175042,2,0.6,11.1,63,0.32,104,100,2.4,1.07,0.386,0.105,1.99,6.2,30.8,38.8,8.9,11.3,10.4,70,14,0.6,5.7,0.4,8.5,124.1,109.6,18.2,286.4,8.3,0.5,25.7,5.8,0.7,8,1.2,1.7,0.8,24.6,0.2,12.5,9.1,0.25,0.6,0.25,8.2,0.2,0.25,2.2,7,284,39,72,2.5,0.52,0.25
596032C,292881,170947,2.2,0.7,11.2,71,0.3,500,100,2.55,0.98,0.417,0.092,2.09,6.2,30.3,41.8,8.2,11.5,11.4,61.8,13.1,0.6,7.6,0.2,7,134.9,96.4,21.3,378.2,9.9,0.6,29.5,3.9,1.1,8.8,1.3,2.4,0.8,26.3,0.4,16.8,9.4,0.25,0.4,0.25,6.7,0.3,0.25,2.3,7,257,47,89,2.69,0.52,0.5
596037C,291626,176148,2,0.8,11.8,60,0.51,500,100,2.63,1.4,0.459,0.256,2.9,3.4,33.9,38.5,24.8,15.4,11.7,92.9,13.6,0.7,7.6,0.5,10.9,127.3,119.8,30.3,344.4,9.6,0.5,38.2,7,1.6,8.8,1.5,2.4,0.8,29,0.5,23,17.9,0.25,1.6,0.25,5.7,0.2,0.25,4,7,326,71,133,1.95,0.53,0.25
596038C,295041,173476,2,0.6,11.1,45,0.26,775,28,2.74,0.89,0.389,0.11,1.87,6.1,21.8,21.4,4.5,4.9,26.6,51.3,18.2,0.9,3.5,2.2,60.8,176.6,105.1,16.3,257.2,9.2,0.8,27.2,5.3,1.2,7.1,1.5,1.9,1,33,1.2,17.2,22,0.25,0.3,0.25,9.7,0.25,0.25,11.1,9,242,48,85,2.67,0.56,0.25
596039C,290668,176776,2.2,0.7,11.5,62,0.3,87,100,2.61,1.13,0.344,0.216,2.6,4.3,30.7,29.6,16.6,12.3,10.1,87.9,14,0.7,8.2,0.4,9.5,124.1,120,17.3,204.5,7.4,0.7,20.3,4.8,1.3,5.6,0.8,2.3,0.7,27.4,0.3,9.8,11.6,0.25,1.1,0.25,4.7,0.5,0.25,3.6,7,326,32,60,2.4,0.53,0.25
596041C,302926,149541,0.8,1.3,17.5,55,0.44,2,100,2.58,0.47,0.987,0.66,7.25,19.2,108.2,90.1,28.7,41.7,33.6,269.6,20.5,1.4,22.2,0.8,12.7,114.4,98.3,31.5,267,14.9,1,36.9,6.3,3.8,8.4,1.2,3.2,0.5,69,1.1,10.6,2.5,0.6,0.1,0.25,6.5,2.2,0.1,11.7,14,491,46,87,5.41,0.87,0.52
596046C,292453,173386,2,0.7,11.4,59,0.37,172,100,2.64,1.02,0.411,0.116,2.18,3.5,31.6,37.6,10.1,11.3,13.6,74.9,14.5,0.7,5.4,0.8,16.3,144.3,103.5,22,370.6,9,0.5,30.7,5,1.5,9.3,1,1.8,0.4,32.2,0.6,17.3,14.1,0.25,0.9,0.25,7.6,0.4,0.25,4.8,8,280,51,94,4.03,0.64,0.25
596047C,290268,179263,2.3,0.8,11.3,71,0.47,500,100,2.56,1.31,0.524,0.087,1.79,4.4,28.8,75.4,5.3,11.4,9.6,58.9,12.3,0.5,3,0.4,3.7,115.2,112.1,36.8,923.7,10.2,0.1,68.5,14.5,2.4,22.8,0.9,3.7,0.25,28.6,0.1,43.5,11.6,0.25,0.5,0.25,6.1,0.2,0.25,1.5,5,281,114,214,2.26,0.53,0.25
596048C,295879,177275,2,0.8,10.5,70,0.25,500,100,2.29,1.02,0.382,0.099,1.81,3.9,29.9,47.3,5.9,14.8,11,64.2,11.6,0.6,3.5,0.9,14,109,111.2,19.3,340.4,7,0.4,22.4,2.2,2.6,8.3,1.1,2,0.5,22.1,1.1,11.5,6.6,0.25,1.1,0.25,4.8,0.3,0.25,4.4,6,277,35,64,2.19,0.53,0.25
596052C,285211,161229,1.5,1.8,17.2,56,0.16,500,100,2.79,1.21,0.914,0.123,5.73,15.8,101.4,62.1,18.9,22.9,28.7,111.3,19.6,1.5,16.9,0.6,12.3,117,136.8,25.3,205,14.8,0.9,26.1,3.3,2,4.5,1.7,3.1,0.2,26.3,0.9,10.9,3.9,0.5,0.2,0.25,10.7,0.4,0.25,3.8,9,415,37,65,2.4,1.1,0.25
596053C,296739,138924,0.9,1.5,17,54,0.25,500,100,2.82,0.5,0.882,0.376,6.45,14,92.8,98.3,25.7,36.7,27.2,144.8,19.8,1.2,26.2,0.9,20.4,130.2,92.5,25.3,178.7,14,1.3,32.4,2.1,1.7,3.5,0.7,3.3,0.6,51.1,1,9.2,3.6,0.3,0.3,0.25,11.5,1.1,0.25,8.7,9,435,41,77,4.72,1.24,0.25
596054C,293278,173027,1.8,0.7,10.9,60,0.32,225,100,2.34,1.09,0.395,0.116,2.15,7.3,31.5,38.8,8.1,13.4,12.5,77.9,13.9,0.4,5.5,0.6,10.7,121.4,107.2,19.6,275.3,8.8,0.4,24.3,4.2,1.1,6.7,1.3,1.6,0.6,24.4,1.2,12,9.6,0.25,0.9,0.25,5.5,0.5,0.25,2.7,6,278,36,67,2.38,0.52,0.25
596055C,299457,179543,2.5,1,14.7,58,0.33,500,100,3.02,1.24,0.533,0.184,2.82,7.6,38.9,31.9,7.5,7.3,11.1,67.4,17.3,1.5,5.5,0.6,14,145.9,124.8,25.7,245,10.7,0.5,44.5,10.4,1.1,6.9,2,2.9,0.4,34.4,0.9,27.6,7.9,0.25,0.25,0.25,7.7,0.25,0.25,4.2,8,328,82,152,2.09,0.51,0.25
596058C,291048,179010,2,0.8,11.3,66,0.34,500,100,2.53,1.06,0.441,0.259,2.66,4.9,37.2,42.8,12.6,15.3,17.2,72,12.4,0.6,14,0.6,10.7,112.7,106.7,29.9,450.6,8.5,0.7,40.7,6.1,0.6,10.3,1.5,3.5,0.1,28.7,0.3,18.8,21.5,0.25,1.4,0.25,6.3,0.7,0.25,7.9,8,310,57,101,2.18,0.58,0.25
596060C,291666,173801,2.6,0.7,12.2,64,0.36,500,100,3.01,1.1,0.414,0.154,1.98,3.8,28.5,48.3,9.7,8,9.7,51.7,14.9,1.2,4.1,0.6,8.5,154.2,116.3,25.2,603.1,9.1,0.6,45,6.9,1.7,14.3,0.8,2.2,0.6,29.2,0.4,29.7,26.1,0.25,0.5,0.25,10.9,0.4,0.25,4.2,8,303,86,161,1.95,0.79,0.25
596061C,293117,175589,1.7,0.9,11.4,59,0.36,175,100,2.52,1.34,0.477,0.131,2.5,3,39.2,55.4,9.2,15.5,12.3,69.4,13.1,0.8,7,0.4,7.8,119,113,26.5,433.5,8.9,0.3,36.7,7.4,2,10.2,1.3,2.7,0.7,27.1,0.5,20,17.2,0.25,0.7,0.25,5.6,0.2,0.25,2.3,7,303,60,112,2.36,0.75,0.25
596063C,296445,138817,1,1.5,17.2,56,0.23,500,100,2.84,0.5,0.975,0.322,6.25,13.5,93.4,96.4,22.1,40,25.2,155.9,19,1.9,20.2,0.8,19.1,129.5,92.8,27.5,199.6,15.4,1,31.2,4.5,2.8,4.6,1.7,3.5,0.7,42.1,0.7,11.4,2.9,0.25,0.4,0.25,13.8,0.5,0.25,7.1,9,436,48,88,4.02,0.77,0.25
596064C,294030,172046,1.5,1.1,9.3,60,0.28,500,100,2.09,5.1,0.423,0.117,2.03,1.5,34.3,57.1,7.5,19.9,15.6,74.9,11.4,0.7,4.8,0.5,10.5,114.1,109.7,23.6,545.5,9.3,0.9,34.1,4,1.2,13,1.1,1.7,0.3,26.5,0.2,18,5.6,0.25,0.9,0.25,5,0.25,0.1,3.1,7,241,49,95,2.99,3.46,0.57
596065C,281838,157110,1.1,1.6,17.1,51,0.17,500,100,3.07,0.52,0.886,0.445,5.54,14.7,90,67.6,92.2,24.5,26.5,131.3,19.8,1.9,30,1.1,17.5,134.5,90.5,28.7,210.6,16.6,6.3,38.9,6.8,2.8,3.9,1.8,2.1,1,73.2,0.3,16.8,12.7,0.25,1.1,0.25,28.1,0.4,0.1,7.4,10,415,51,100,4.37,1.6,0.25
596070C,296128,174765,2.9,0.6,13.3,61,0.27,500,100,3.13,0.92,0.471,0.384,2.01,3.8,22.9,40.7,10.5,7.9,8.1,52.1,15.4,0.6,3.7,0.3,11,168.6,108.3,31.6,585.8,10.4,0.8,71.7,13.3,1.1,15.2,1.5,3.1,0.4,26.3,0.3,41.8,14.5,0.25,0.6,0.25,8.4,0.25,0.25,4.2,7,297,130,243,2.46,0.54,0.25
596075C,291659,141306,0.9,1.3,17.1,52,0.21,500,100,2.92,0.45,0.805,0.274,5.56,11.9,90.3,71.7,19.3,29.4,21.1,119.8,19.4,1.5,27.6,1.2,42.1,140.7,91.3,24.3,157.7,13.7,0.9,32.2,4.5,2,3.6,0.5,3,0.9,36.3,0.2,10.3,3.9,0.25,0.2,0.25,11.8,0.5,0.1,18,11,401,40,70,2.8,0.78,0.25
596082C,290985,170636,2.9,0.7,14,64,0.32,500,100,3.33,1.07,0.389,0.205,2.18,5.8,31.5,35.7,8,9.1,12.9,54.8,16.8,1,7.2,0.1,4.8,188.9,117.1,24.3,435.1,9.8,2.6,42.6,6.9,1.3,10.9,1,1.4,0.6,31.3,0.15,27.4,24.2,0.25,0.7,0.25,11.6,0.25,0.25,1.3,13,309,72,137,2.81,0.5,0.25
596085C,290304,171235,2.1,0.9,11.2,64,0.4,500,100,2.56,1.48,0.396,0.062,1.91,5.8,25.6,45.3,9.7,12.2,14.3,68,13,0.7,5,0.6,8.4,140,101.3,20.5,417.4,9.3,0.3,34.5,5.9,1.7,10,1.2,1.5,0.4,26.5,0.1,16.5,6.2,0.25,1.4,0.25,5.7,0.25,0.25,2.4,8,267,47,86,3.03,0.66,0.25
596088C,293108,170869,3.2,0.5,13,71,0.23,500,100,3.04,1.01,0.329,0.112,1.3,2.8,17.6,37.5,4.3,6.4,5.1,34.8,12,0.6,2,0.1,5.2,155.7,110.9,21.3,585.2,8.6,0.3,47.7,9.4,2.2,16.1,2.5,1.8,0.7,27.7,0.1,30.5,6.9,0.25,0.5,0.25,8.5,0.25,0.3,1.7,9,282,80,151,3.02,0.25,0.25
596089C,296622,138778,0.9,1.3,16,51,0.29,500,100,2.67,0.59,0.846,0.334,5.8,15.1,90.1,87,23.2,33.3,23,135.3,19.1,1.1,28.4,1.1,28.8,128.6,89.4,24.9,189,14.3,1.2,33.1,3.3,1.7,3.6,0.2,3,0.3,45.8,0.15,10.1,3.6,0.1,0.4,0.25,8.5,0.9,0.25,9.9,10,396,39,74,4.01,0.78,0.25
596091C,294896,175427,2,1,11.6,70,0.27,1542,100,2.27,0.95,0.423,0.118,2.56,3.1,40.4,44.4,17.8,18.7,33.4,92.4,13.7,0.5,17.8,2.3,6.5,125.5,114.3,20.1,268.6,8.9,1.3,28.7,7.2,0.5,5.5,1.3,1.2,0.5,27.8,0.1,15,27.2,0.25,1.2,0.25,5.2,0.7,0.4,1.8,10,258,44,79,2.89,0.77,0.25
596094C,299320,176794,2.4,0.5,11.2,43,0.35,323,40,2.79,1.11,0.281,0.532,2.75,4.5,23.9,14.9,11.2,4.1,6.5,58.6,14.8,0.9,9,0.8,54.6,150.4,116.8,19.5,162.2,7.2,0.7,39.7,5.7,0.9,3.3,0.9,0.6,1.1,50.4,0.5,15.7,12.4,0.25,0.4,0.25,37.6,0.25,0.25,12.5,7,281,57,106,2.7,0.25,0.25
596096C,295875,177309,2.1,0.8,9.9,69,0.25,500,100,2.09,2.88,0.401,0.09,1.64,4.5,29,55.1,5.7,14.4,9.8,46.1,10.2,0.5,3.8,0.2,4.5,91.1,137,21.6,489.5,8.5,0.4,39.2,7.2,1.2,10.7,0.5,1.7,0.2,21.3,0.15,21.3,6,0.25,0.3,0.25,3.2,0.25,0.1,1.5,4,259,59,110,2.75,0.5,0.25
596097C,296333,138910,0.8,1.4,16,51,0.29,500,100,2.65,0.49,0.892,0.288,6.56,14.7,91.2,95.1,23.6,34.8,24.4,144.8,17.3,1.1,30.9,1.2,16.4,122.2,89.2,25,183.8,14.1,1.2,31.1,4.1,1.6,3.5,1.2,2.4,0.25,45.2,0.15,9.7,2.7,0.25,0.4,0.4,9.1,1.1,0.25,5.8,9,406,42,79,5.3,1.84,0.25
596099C,294878,175228,2.9,0.5,12.1,64,0.27,500,100,2.86,0.97,0.405,0.141,1.37,2.8,20.1,42.2,4.4,5.4,7.2,41.3,12.7,0.8,2.3,0.2,5.9,145.1,113.2,21.8,470.3,9.1,0.3,47,6.5,1.5,10.9,2.3,2.4,0.5,25.4,0.15,28,11.2,0.25,0.7,0.25,6,0.25,0.25,1.3,6,279,75,142,1.87,0.25,0.25
596100C,291717,141160,1,1.4,17.4,53,0.17,500,100,3.05,0.38,0.876,0.206,5.48,10.8,85.5,77.3,16.8,27.2,19.9,111.3,19.7,1.2,21.2,0.8,23.6,144.7,90.7,22.8,172.6,15.7,0.9,36,2.7,2.9,3.1,2.3,3.2,0.8,32.7,0.1,11.3,2.9,0.25,0.3,0.25,13,0.5,0.25,14.4,10,406,47,86,406.01,0.77,0.25
596101C,287467,190902,0.7,1.5,8.2,60,0.26,500,100,1.41,5.83,0.582,0.124,2.85,1.5,51.1,91.2,10.1,20.3,12,93.6,8.2,0.3,12.7,0.7,10,52.1,102.2,23.8,796.4,9.8,0.8,30.1,5.2,2.8,18.8,0.2,3.4,0.25,21.5,0.3,13.3,3.1,0.25,1.6,0.25,4.7,0.2,0.3,3.9,4,237,42,79,3.1,0.7,0.25
596102C,293502,193115,1.5,1,11.8,61,0.21,500,100,2.04,1.15,0.594,0.337,3.42,8.7,54.7,61.3,12.3,17.9,17.3,239.9,12.3,0.9,23.7,0.5,30.4,79.3,118.5,26.1,510.9,8.8,0.6,37.6,6.4,1.5,12.2,0.6,3.8,0.1,40.2,0.15,19.7,6.5,0.25,2.2,0.25,5.9,0.5,0.25,6.3,7,360,61,113,3.84,0.67,0.25
596103C,290920,194888,0.9,1.9,14.3,60,0.23,500,100,2.35,1.38,0.71,0.394,5.74,14.7,98.4,78.8,22.9,34.1,31,148.4,15.9,1.5,94.2,0.7,34.3,99.9,104.9,30.3,348.5,11.3,0.9,30.9,0.5,1.8,6.6,1.1,8.5,0.3,36.3,0.15,9.4,2.3,0.25,0.7,0.1,10.6,0.4,0.5,28.8,14,413,36,62,3.66,1.94,0.25
596105C,290099,197618,0.6,1.8,13.1,58,0.32,500,100,2.09,0.75,0.716,0.267,5.56,12.4,87.9,74.5,17.2,33.8,19.9,103.8,14.4,0.9,23.1,0.5,14,79.4,78,27.2,361.1,11.4,0.6,27.2,3.2,2.1,7.6,1.1,2.4,0.4,24,0.15,8.9,3,0.25,1.1,0.2,2.7,0.7,0.3,8.9,4,339,30,54,2.62,0.73,0.25
