Sample_ID,Easting,Northing,Na2O_%,MgO_%,Al2O3_%,SiO2_%,P2O5_%,S_mgkg,Cl_mgkg,K2O_%,CaO_%,TiO2_%,MnO_%,Fe2O3_%,Sc_mgkg,V_mgkg,Cr_mgkg,Co_mgkg,Ni_mgkg,Cu_mgkg,Zn_mgkg,Ga_mgkg,Ge_mgkg,As_mgkg,Se_mgkg,Br_mgkg,Rb_mgkg,Sr_mgkg,Y_mgkg,Zr_mgkg,Nb_mgkg,Mo_mgkg,Nd_mgkg,Sm_mgkg,Yb_mgkg,Hf_mgkg,Ta_mgkg,W_mgkg,Tl_mgkg,Pb_mgkg,Bi_mgkg,Th_mgkg,U_mgkg,Ag_mgkg,Cd_mgkg,In_mgkg,Sn_mgkg,Sb_mgkg,Te_mgkg,I_mgkg,Cs_mgkg,Ba_mgkg,La_mgkg,Ce_mgkg,Au_ugkg,Pd_ugkg,Pt_ugkg
585943C,238783,316256,0.15,0.9,5.5,23,0.21,24027.6,68,0.76,2.37,0.278,0.048,6.62,6.8,45.6,44,18.2,38,32.3,155.6,6.7,0.3,9.9,2.7,80.7,38.2,61.7,13,68.1,5,1.6,19.7,2,0.75,2.6,0.1,0.2,0.2,26.5,0.4,4.1,2.5,0.2,1.5,0.2,1.6,0.6,0.25,18.5,3,129,14,24,,,
585944C,303491,276147,1,2.2,12.2,64,0.27,39,100,1.97,0.91,0.769,0.155,4.72,12.7,88.7,165.2,16.5,52.1,27.6,110.2,12.7,0.5,12.7,0.9,25.1,79.8,73.7,24.6,577.6,12.4,0.8,31.3,4.4,1.5,12.8,0.1,2.2,0.5,42.5,1.3,8.7,2.9,0.25,0.3,0.1,2.9,1.6,0.4,9.6,4,416,33,62,8.12,0.77,0.63
585945C,265502,348904,0.4,1.1,10.1,61,0.27,530,100,1.33,6.17,0.627,0.327,5.49,10.9,78.5,106.2,15.8,41.5,15.9,83.7,10.3,0.2,10.1,0.9,15.8,68.6,207.7,17.6,373.8,10.1,0.9,25,1.4,0.1,9.2,0.5,1.5,0.25,22,1.4,6.1,2.1,0.25,0.4,0.25,1.6,0.4,0.25,9.8,5,429,24,51,1.27,0.61,0.63
585946C,267084,349485,0.3,1,8.9,51,0.44,499,100,1.18,5.15,0.619,0.496,5.53,12.6,59.9,96.3,16.1,35.3,17.9,114.4,9.3,0.8,8.2,1.4,21.6,56,155.2,18.5,656.6,11.5,1.1,27.5,3.6,1.8,13.8,0.8,1.6,0.3,24.3,1.3,6.5,3,0.25,0.6,0.25,4.3,1.2,0.4,13.1,3,416,27,56,1.95,0.61,1.57
585947C,267500,347000,0.5,1.2,9.7,59,0.33,578,100,1.27,4.34,0.723,0.172,5.52,12.1,66,159.8,13.5,37.4,19.2,94.9,9.1,0.6,7.5,1.1,13.9,52.3,161.9,22.2,1392.9,12.8,1.3,26.8,1.8,2.5,33.8,0.5,1.7,0.2,22.7,1.5,7.9,3.6,0.25,0.3,0.25,2,0.5,0.2,7.6,3,290,30,59,1.61,0.57,0.62
585949C,242773,312156,0.9,2.7,14.1,56,0.22,798,54,2.23,0.71,0.811,0.074,5.75,16.7,106.9,133,23.7,82.4,41.4,141.7,15.3,0.2,5.6,0.9,14.1,84.1,90.4,28.3,207.2,14.2,0.9,35.4,5,2.8,5.8,1.1,2.1,0.7,26.6,0.9,9.2,3.2,0.25,0.6,0.25,1.4,1.1,0.3,2.4,4,521,36,67,2.58,1.15,1.04
585950C,308116,277309,0.9,2,11.1,60,0.3,271,100,1.8,1.18,0.681,0.142,4.07,12.5,75.2,129.4,13.1,42.3,27.9,113.5,10.8,0.8,5.4,0.9,26.2,75.5,78.5,21.4,338.9,10.6,0.5,25.8,4,2.5,8.3,0.5,2,0.3,37.2,1.1,6.8,2.3,0.25,0.2,0.25,3,1.2,0.25,7.2,3,391,28,52,6.25,1.21,0.93
585951C,215574,297264,0.5,1.5,10.3,57,0.26,492,8,1.74,1.16,0.687,0.252,4.9,12.4,77.7,94.9,26.4,43.4,18.1,196.9,11.7,0.25,11.5,1,23.1,62.4,64.7,20.9,552.2,12.6,1,30.9,3.2,2.8,11.7,0.5,1.2,0.25,78.4,1.3,7.1,3.6,0.25,1.4,0.25,1.6,1,0.25,8.1,5,440,28,55,1.61,0.58,0.53
585952C,297822,286286,0.6,2.2,12.1,61,0.42,352,100,2.01,1.16,0.689,0.261,4.56,10.2,101.6,131.3,16.6,48.2,31.5,120.6,12.8,0.5,9,1.5,18.9,86.3,57.6,23.2,366.7,11.7,1.1,30.6,3.7,1.9,8.8,0.1,1.9,0.2,43.7,1.1,8.2,2.8,0.1,0.9,0.2,3.2,2.1,0.2,7.6,5,655,30,58,4.44,1.23,0.88
585953C,295880,287631,0.6,2.2,11,60,0.34,150,100,2.1,3.47,0.692,0.203,4.81,11,79.5,124,13.3,47.7,29.6,150.9,11.2,0.8,16,1.1,21.6,87,73.6,24,404,11,1.1,28.3,4.6,1.6,10.4,0.2,1.8,0.4,64.7,1.2,8.3,2.8,0.25,0.9,0.25,2.7,1.9,0.25,9.8,5,561,30,57,2.38,0.96,0.92
585954C,238753,317509,0.2,0.8,5.5,36,0.25,4102,47,0.76,2.68,0.355,0.176,4.23,8.6,38.3,51,7,25.5,15.6,69.3,5.6,0.3,3.4,1.7,35.3,33.1,87.6,12.8,333.9,6.8,0.6,17.8,2,0.75,8,0.1,1.3,0.25,12.9,0.7,4.3,3.1,0.25,0.5,0.3,1.3,0.6,0.25,8.2,2,210,13,25,1.79,0.25,0.53
585955C,261718,351240,0.6,0.9,9.6,72,0.19,500,100,1.09,2.4,0.634,0.057,4.64,9.9,61.3,106,9.6,32.3,10.9,65.7,9.6,0.1,8,0.4,8.9,52.6,112.3,15.8,626,11.7,0.9,17.8,2.5,0.3,13.5,0.2,1.4,0.25,17.7,0.4,6.9,2.9,0.25,0.2,0.2,1.6,0.3,0.25,3.6,3,245,23,44,1.02,0.25,0.45
585956C,215019,297736,0.5,1.7,9.4,53,0.32,295,100,2,1.72,0.666,0.171,9.69,10.8,78.6,100.9,21.8,47,13.6,1497,9.8,0.7,105.4,0.5,28,64.2,78.1,26.3,1008.2,12.1,1.6,31.7,5.6,1.2,24.2,0.5,0.3,0.25,284.5,0.2,7.2,2.1,0.25,11.7,0.25,1.6,1.9,0.25,10.3,4,642,31,61,1.59,0.53,0.53
585957C,260601,338218,0.3,0.9,8.9,53,0.36,1045,100,1.12,3.13,0.65,0.16,6.77,8.1,63.8,115.2,16.5,34.2,17.4,121.6,8.7,0.5,13.6,1,23,43.1,97.9,23,909.1,11.7,1.2,29.9,4.9,0.75,21.3,0.5,1.6,0.25,23.1,1,7.3,3,0.25,0.7,0.25,1.2,1.2,0.4,8.7,3,314,28,57,1.43,0.54,0.49
585958C,256228,342232,0.1,1.9,19.5,58,0.08,19,100,2.92,0.53,1.068,0.065,6.01,16.2,139,152.3,18.6,55.4,16.2,96.3,20.2,0.6,14.5,0.4,12.8,111.7,67.5,20.1,333,20.3,1.1,29.5,3.5,1.8,8.6,0.7,2.6,0.7,39.2,0.4,11.9,3.3,0.2,0.6,0.2,2.4,0.7,0.25,2.2,6,332,38,71,12.29,0.87,0.61
585959C,263800,349431,0.8,0.7,7.5,77,0.21,500,100,1.02,1.98,0.566,0.133,3.27,4.9,44,97.9,8.3,21.3,8.9,53.1,6.6,0.1,5.6,0.4,10,41.8,104.9,14.3,721.6,10.3,0.9,16.5,3.5,2.7,16.6,0.2,1.1,0.25,16.5,0.6,5.3,2.7,0.25,0.1,0.25,1.8,0.7,0.2,5.3,2,214,18,36,1.56,0.25,0.38
585960C,290723,295333,0.7,2.7,9.9,44,0.4,1339,6,1.57,3.36,0.655,0.075,4.28,13.9,69.7,102,11.2,44.2,30.8,92.4,11,0.2,3.7,1.6,47.7,71.3,61.9,21.4,186.7,9.7,0.4,25.9,3.6,2.4,4.5,0.6,1.6,0.2,34,0.4,7.2,2.1,0.2,0.2,0.1,1.9,1.4,0.25,12.6,3,583,23,46,1.55,1.08,0.83
585963C,296460,288922,0.6,1.9,7.7,52,0.21,304,100,1.55,10.93,0.605,0.093,3.68,10.3,58.8,92.6,11,36.3,22.4,79.3,8.3,0.25,8.2,1.6,14.1,55.4,132.7,21.3,267.9,9.6,1.1,21.5,0.5,2.8,6.8,0.7,1.7,0.5,89.3,0.1,6.6,2.7,0.25,0.7,0.1,1.5,1.5,0.25,5.6,4,327,24,46,1.38,0.82,0.65
585964C,269810,347827,0.3,1.5,10.7,39,0.27,4933,100,1.31,12.03,0.597,0.073,5.62,11.6,76.5,91,13.3,42,23.2,106.1,11.6,0.8,8.1,1.6,20,58.7,384.8,26.5,183.4,10.3,1.7,37.9,6.1,2.1,2.7,0.7,2,0.25,19.9,0.4,6.6,3,0.6,0.9,0.2,1,0.4,0.25,5.1,4,673,35,60,1.5,0.61,0.62
585965C,293875,284960,0.9,3,12.9,64,0.33,99,100,1.99,1.29,0.757,0.187,5.46,11.2,89.4,137,20.8,58.7,25.7,102.2,12.7,1.2,15.3,0.7,13.2,86,61.3,25.3,371.6,12.2,1.1,30.9,6.3,2,8.9,0.3,2.8,0.7,44.5,0.7,8.8,2.8,0.25,0.9,0.6,2.1,1.4,0.25,5.9,3,478,34,65,1.65,0.72,0.59
585966C,243292,311408,0.9,2.3,15,50,0.35,124,100,2.12,0.76,0.892,0.918,8.82,16.6,113.7,144.8,47.1,75.3,27.1,176.1,17.4,0.7,6.6,1,33.1,84.8,78.4,29.4,363.4,16.6,1.7,40.4,5.5,1,8.4,0.3,2.1,0.25,34.8,0.6,9.9,3,0.5,0.8,0.25,1.8,0.7,0.25,14.9,4,680,43,86,1.47,1.05,1.32
585967C,305759,278351,1,2.6,14.6,65,0.22,500,100,2.24,0.77,0.816,0.169,5.63,14.2,102.5,167.3,17.6,54.6,26.8,93.9,14.4,1,15,0.2,18.5,94.8,71,24.2,442.8,12.5,0.8,33.4,5.8,3.8,9.4,0.5,2.7,0.25,28.7,0.9,9.9,2.3,0.1,0.3,0.25,1.8,1.2,0.25,5.4,4,465,36,67,1.65,0.71,0.63
585968C,262918,352604,0.6,1.4,12.5,62,0.12,8,100,1.84,3.62,0.849,0.057,5.15,11.6,74,114.8,13.4,46.5,18.6,49,12.6,0.7,9.7,0.5,2.6,71.3,156.6,22.3,603.5,16.2,1.4,31.8,3.4,0.7,13.6,0.5,2.2,0.25,21.6,0.6,9.3,3.2,0.25,0.1,0.25,1.5,0.3,0.3,1.1,3,361,31,62,1.55,0.65,0.65
585969C,261467,348145,0.4,1,9.3,62,0.2,500,100,1.13,7.25,0.536,0.113,4.33,10.7,71.2,78.5,12.2,41.4,12.8,86.2,9.7,0.25,7.7,0.6,15.2,69.7,178.7,14.7,250.9,10.8,0.8,17.8,1.5,1.8,6.8,0.5,1.2,0.4,16.5,0.7,5.7,2.5,0.25,0.6,0.1,1.5,0.4,0.25,6.1,4,156,22,41,1.21,0.57,0.57
585971C,233842,313010,0.3,1.6,10.3,54,0.31,507,100,1.24,5.13,0.548,0.146,5.42,12.4,65.3,75.2,13.2,54.3,22.2,140.9,11.9,0.1,6.5,1.3,21.2,73.1,165.4,25.1,259.4,11.6,1,31,5.4,2.1,5.5,0.2,1.4,0.7,25.5,0.7,7.7,3.1,0.2,1.5,0.2,1.7,0.5,0.25,10.5,4,199,32,55,1.53,0.64,0.78
585972C,242670,318393,0.3,4.5,7.5,46,0.24,891,100,1.14,13.36,0.628,0.588,5.59,7.9,71.9,135,15.7,42.8,22.3,92.9,6.8,0.4,7.4,0.9,10.8,45.4,160,18,564.1,7.9,1,22.2,1.2,0.9,11.6,0.5,1.1,0.25,18.2,1.1,6,2.8,0.25,0.5,0.25,1.2,0.6,0.3,3.8,2,342,20,38,1.89,0.91,0.77
585973C,293342,287505,0.7,2.2,10.2,61,0.42,683,100,1.87,2.86,0.646,0.112,4.4,9.9,64.1,121.3,12,40.1,24.4,116.6,10,0.8,8,1.2,18.8,73,69.8,22,459.8,11,0.7,22.2,2.8,2.1,10.4,0.5,1.7,0.1,34.1,0.6,8.3,2.2,0.25,0.6,0.2,2.2,1.1,0.25,6.6,4,477,28,51,3.26,4.39,5.5
585975C,210390,294916,0.1,1.3,6.9,36,0.12,6384,35,1.25,7.85,0.381,0.035,3.41,11.3,48,50.4,8,37.2,28.4,76.4,8.3,0.1,6.4,3.4,33.7,54.5,215.9,14.2,162.1,7,4.3,16.9,2.2,1.1,5.3,0.5,0.6,0.5,18.1,0.7,5,7.4,0.25,0.8,0.3,1.2,0.6,0.3,6.3,3,163,17,31,2.22,1.02,0.88
585977C,309131,277969,0.6,2.4,12.6,50,0.47,871,100,2.04,1.41,0.708,0.21,5.66,13.5,92,117.5,15.2,57.5,35.9,148.3,14.4,0.7,9.1,1.6,20.5,92.7,75.1,24.9,233.4,11.4,0.8,28.9,6.2,1.8,6.2,1.3,2.4,0.6,32.1,0.4,8.7,3.2,0.1,0.7,0.1,2.8,1.5,0.25,7.5,4,515,31,56,3.72,0.88,0.86
585978C,290559,293143,0.5,2.4,9.2,43,0.29,1502,4,1.68,5.41,0.592,0.079,3.97,12.4,68.2,111.1,14,47.8,32.8,118.8,10.2,0.25,7.8,1.8,34.3,69.2,75.3,19,209.7,8.4,1.1,23.2,1.7,1.7,4.4,0.5,1.2,0.1,55.5,0.6,7.1,2.2,0.3,0.4,0.1,1.6,1.2,0.25,11.1,4,827,22,41,3.57,1.4,1.02
585979C,241817,317118,0.1,1.1,6.9,30,0.25,4930,44,1.08,1.77,0.361,0.575,4.85,10.9,53,62.1,14.2,40.5,35.6,159,7.9,0.25,5,1.9,63.3,52.5,111.7,20.2,123.5,6.8,0.5,22.6,3.7,2.3,3.3,0.5,1.1,0.6,26.3,0.8,4.9,3,0.2,1.4,0.25,2.1,0.4,0.25,6.7,3,411,16,30,2.17,0.82,0.87
585980C,233605,316312,0.2,1,11.1,44,0.56,872,6,1.18,1.71,0.601,0.051,7.68,13.9,82.9,74.5,11.7,55.3,33.2,144.9,12.3,0.7,13.5,1.6,37.6,87.7,114.1,26,110.6,11.8,1.6,35.9,4.3,1.7,2.6,0.6,2,0.8,20.4,0.8,7.1,4,0.1,1.4,0.25,1.6,0.6,0.25,16.5,4,230,36,61,2.01,0.88,0.85
585981C,243013,314364,0.5,2.4,12.6,34,0.32,1354,36,1.76,1.7,0.701,0.048,4.83,18.5,110.2,112.3,16.9,73.1,59.3,149.7,15.8,0.2,1.8,1.1,26,78.6,79.1,32.7,178.1,12.2,0.6,43.2,7.6,2.5,2.7,0.5,1.6,0.1,40.2,0.4,8.1,3.8,0.2,0.6,0.1,1.9,0.4,0.25,4.6,4,524,37,68,2.44,0.94,1.07
585983C,303858,277844,0.8,2.6,14,59,0.32,500,100,2.2,1.43,0.769,0.37,6.19,15.2,97.5,125.8,20.7,59.7,30.5,109.3,15.6,1.2,22.6,0.5,11.8,92.6,90.9,28.6,261.7,12.5,0.8,37.2,4.3,3.1,6.4,0.7,2.5,0.1,36.2,0.5,10.2,2.1,0.25,0.5,0.3,2.1,1.4,0.25,6.8,5,563,37,72,3.42,0.96,0.93
585984C,263588,348347,0.7,1,10.4,68,0.24,81,80,1.35,1.81,0.762,0.175,5.08,11.6,65.4,121.1,14.1,33,14.2,87.2,9.9,0.2,10.1,0.5,16.7,58.1,94.6,20.5,959.9,14,1.3,28.7,3.6,2,22.1,0.5,2.8,0.25,24.4,0.7,8.3,3.1,0.25,0.3,0.4,2.3,0.9,0.25,6.7,2,299,28,59,1.75,0.52,0.47
585985C,274228,311283,1,3.2,13.5,52,0.49,96,100,2.49,0.71,0.677,1.394,9.35,16.7,100.1,158.7,56.8,87.9,28.1,210.2,15.1,0.9,22.3,0.9,15.6,90.2,76.9,26.4,378.6,11.8,2.9,34.2,1,0.3,8.2,0.2,1.7,0.25,29.9,0.7,9,3.1,0.25,0.9,0.25,3.5,2,0.25,8.7,2,788,37,76,2.59,0.86,0.78
585986C,277717,310466,1,3,12.9,44,0.34,500,100,2.39,1.55,0.691,5.486,7.62,18.8,116.5,110.8,58.6,121.5,34.7,142.6,14,0.8,27,1.5,34.8,78.5,116.6,24.1,178.1,9.1,4.5,30.2,1,3.7,3.9,1.4,2.2,0.1,24.7,1.2,8,2.1,0.25,0.7,0.25,1.5,1.6,0.25,27.9,4,1380,29,55,12.89,1.34,1.05
585987C,306321,276972,0.9,3,14.2,64,0.27,500,100,2.38,1.16,0.8,0.296,6.27,14.8,106.1,227.9,23.9,79.6,30.4,109.1,14.4,0.7,13.7,0.6,11.9,93,81.1,25.5,482.6,12.8,0.6,34.7,4.2,1.6,10.7,0.5,1.9,0.3,27.6,1.3,10,2.4,0.25,0.4,0.25,2.1,1.3,0.2,4.4,4,525,38,72,2.08,0.92,0.83
585989C,297933,288818,0.7,2.6,9.7,60,0.3,166,100,1.96,5.55,0.715,0.093,4.03,10.6,74.8,151.2,13.4,41.4,19.7,74.2,9.7,0.2,6,1.3,14.2,72.8,82.6,21.4,622.7,10.9,0.8,26.8,5.5,2,13.5,0.6,2.3,0.4,42.1,0.6,8.6,3,0.25,0.5,0.25,2.3,1.3,0.4,4.9,4,392,31,58,8.12,0.93,0.71
585990C,265305,351096,0.5,1.6,12.2,51,0.32,1797,100,1.75,3.37,0.733,0.1,5.93,13.5,77.5,95.4,12.1,45.6,21.6,101.9,12.7,0.2,8.9,1.3,20.5,74.3,130.2,24.5,263.6,13.7,1.5,37.2,5.7,2,6.9,0.5,1.5,0.5,24.5,1.2,8.8,2.8,0.2,0.2,0.25,1.7,0.8,0.25,7.8,4,486,35,63,3.23,1,0.84
585991C,257082,340652,0.3,1.2,12.7,70,0.14,1227,100,1.73,1.14,0.821,0.119,5.19,11,70.3,144,17,38.2,13.1,70.6,10.9,0.8,9.4,0.5,5.5,61.9,70.8,19.8,1291.2,17,1.7,29.9,2.5,2.9,30.3,0.1,2.6,0.3,21.7,1.4,8.9,4,0.25,0.25,0.25,1.6,0.9,0.1,2.5,3,306,29,59,2.21,0.59,0.54
585992C,258658,341408,0.3,0.9,10.6,69,0.12,166,100,1.31,0.65,0.761,0.066,4.71,9.7,64.7,144.1,12.5,29,8.5,66.3,9.3,0.5,6.9,0.5,8.4,45.7,56.8,18.1,1466.9,15.1,1.6,25.6,3.1,2.5,34.7,0.3,2,0.25,21.9,0.9,8.4,3.9,0.25,0.2,0.25,1.4,0.2,0.1,2.9,2,215,23,49,1.13,0.25,0.43
585993C,313533,277727,0.7,2,11.9,56,0.36,548,100,1.93,1.9,0.682,0.105,4.69,12.2,89.7,119.2,14.3,52.5,29.9,132,12.3,0.1,8.7,1.3,20.7,84.6,89.3,23,274.7,11.4,1,26.4,3.2,1.7,6.8,0.9,2.5,0.5,35.3,1,8.3,2.5,0.25,0.7,0.25,2.4,1.4,0.25,5.8,5,438,29,53,5.41,0.77,0.62
585995C,232291,316747,0.3,1.3,10.6,40,0.18,667,100,1.3,14.6,0.543,0.095,4.5,12.3,66.7,70.2,9.1,45.2,17.3,97.8,11.5,0.25,3.6,0.7,13.7,66.3,226.8,13.5,196.6,9.6,0.7,27.5,3.9,1.7,4.7,0.2,1.2,0.9,15.5,0.5,6.7,2.3,0.3,0.4,0.25,2.1,0.7,0.25,5.5,5,155,27,53,1.66,0.64,0.76
585997C,297240,289613,0.6,2.4,9.3,56,0.34,363,100,1.9,5.33,0.631,0.252,3.94,11.8,65,115.5,12.6,38.4,28.4,113.1,9.8,0.2,6,2.4,23.3,73.2,78.6,21.4,408.7,10.1,0.7,24.6,4.7,1.9,9.5,0.5,2.2,0.2,57.8,0.7,7.4,2.7,0.2,0.5,0.25,2,1.5,0.25,9.9,4,583,26,49,2.54,0.9,0.79
585998C,267646,348767,0.5,2,14.3,58,0.19,280,100,2.08,5.19,0.854,0.144,5.93,15.6,90.7,148.4,16.7,53.4,21.7,91.2,16,0.3,8.8,0.8,8.3,85.8,165,23.7,1116.6,15.9,1.5,35.5,3.7,3,25,0.5,2.1,0.25,21.6,1.2,9.8,3.4,0.25,0.1,0.25,1.9,0.5,0.1,4.5,4,370,37,73,1.76,0.76,0.71
585999C,262544,348558,0.5,0.9,8.7,69,0.24,500,100,1.18,3.7,0.612,0.137,4.59,9.5,57.8,127.2,9.5,31.8,11,66.6,8,0.3,8,0.6,24.5,55.7,143.4,15.7,1270.1,11.2,1.4,19.7,1.8,1.4,31,0.7,2.3,0.25,19.6,1.8,6.2,3.6,0.25,0.4,0.25,1.7,0.3,0.25,11.5,4,226,24,46,815.7,0.25,0.49
586000C,295470,290963,0.4,2.4,8.2,48,0.29,4184,100,1.73,7.99,0.515,0.107,4.37,11.1,59.7,87.2,21.8,44.7,33,189.3,7.6,0.5,24.4,2.8,18.5,61.3,92.5,19.5,269.1,8.3,1.3,20.9,3.5,1.8,6.6,0.2,1.6,0.4,46,0.6,6.1,3.8,0.25,1.6,0.2,2.2,1.8,0.25,4.4,4,428,22,41,5.21,0.84,0.86
586002C,211958,293402,0.3,2.4,8.6,56,0.32,1113,100,1.96,5.36,0.493,0.302,4.52,7.5,51.8,69.8,15.7,27.8,15.1,257.8,8.9,0.5,14.5,0.9,22.5,68.8,136.1,21.2,752,9.7,1.2,24.6,5,1.6,17.6,0.5,1.1,0.25,27.2,0.5,7.3,3.2,0.25,1.6,0.25,2.5,1,0.25,9,4,375,26,50,1.49,0.52,0.59
586003C,214621,308608,0.15,0.8,7.1,73,0.29,291,100,0.81,1.43,0.319,0.233,3.86,8.9,48.8,42.6,20.8,39.5,14.3,128.5,6.8,0.25,8.5,0.8,29.6,40,137.6,16.7,259.2,6.9,0.9,18.6,4.4,1.5,6.6,0.6,0.7,0.8,16,0.6,4.5,2.8,0.25,1.3,0.25,1.7,0.7,0.1,13.2,4,120,19,36,1.39,0.25,0.57
586004C,261107,306983,1.2,3.2,14.3,63,0.26,500,100,2.51,0.49,0.657,1.079,7.17,13.1,98.2,199.1,54.7,126.7,26.9,152.9,13.9,0.5,14.3,0.5,9.5,85.5,79.4,22.8,371.6,11.2,2.4,29.7,0.5,1.5,8.1,0.5,0.8,0.2,18.9,1.2,8.9,3.5,0.25,1,0.25,1.8,0.8,0.25,6.6,3,554,32,64,1.74,0.92,0.75
586005C,253361,327836,0.15,0.5,2.4,9,0.18,7549,88,0.37,4.97,0.159,0.032,3.41,6.2,23.3,24.6,6,21.8,25.5,124.9,2.6,0.25,7.6,2.5,97.6,18.9,113.3,5.6,37.8,2.4,3.1,10,1.4,0.75,1.5,0.5,0.5,0.4,15,0.1,1.8,5,0.1,0.8,0.5,1.3,0.7,0.25,17.6,2,132,4,11,2.87,0.78,1.43
586006C,258774,329997,0.7,2.8,12.4,50,0.41,435,100,2.38,3.4,0.747,0.495,6.46,16.2,86.3,109.3,24.3,53.7,31.7,127.1,13.9,0.4,5.6,0.7,24.6,85.7,93.4,24,322.5,12.4,0.7,35.6,4.6,1.3,7.7,0.5,2.1,0.1,27,0.2,7.6,2.7,0.3,0.4,0.3,2,0.6,0.1,11.1,4,608,35,63,1.9,0.88,0.81
586007C,226373,317798,0.6,1.2,11.6,68,0.16,500,100,1.41,0.53,0.736,0.31,5.65,9.8,72.6,95.8,18,44.6,16.7,85.6,10.2,0.6,9.4,0.6,11.1,59,75.8,21,860.8,15.9,1.8,25.5,2.2,3.4,20,1.4,2.2,0.6,22.8,1.1,8.8,3.3,0.25,0.7,0.1,1.9,0.5,0.6,4,3,255,26,56,1.82,0.69,0.82
586008C,270593,345257,0.6,2.4,13.7,55,0.13,980,100,2.27,8.07,0.79,0.087,5.24,13.6,84.9,100.1,14.9,51.2,22.7,60.9,14.5,0.7,7.1,0.4,3.4,83.8,215.9,23,258.6,14.6,0.8,33.7,1.6,1.2,5.4,0.1,1.3,0.2,20.5,0.7,8.9,2.7,0.25,0.25,0.25,1.2,0.4,0.1,1.3,4,339,35,66,2.17,0.9,0.8
586009C,226649,318868,0.5,1,10.5,68,0.24,500,100,1.19,1.01,0.698,0.366,5.08,10.3,66,106.7,18.3,41.4,28.4,123.2,9.9,0.25,8.2,0.7,19.5,53.2,72.5,18.7,651.3,14.5,1.5,23.9,4.9,1.7,14.6,0.5,2.5,0.2,26.7,1.1,6.8,2.9,0.25,0.4,0.25,3.2,1.3,0.6,7.3,3,249,25,52,3.12,0.91,0.74
586010C,263325,342901,0.5,1.2,11.2,65,0.28,321,100,1.4,2.66,0.69,0.219,5.73,10,69.5,103,13.7,37.7,16.3,81.4,10.6,0.5,10.1,0.6,7.3,52.1,89.8,22.8,654.4,13,1.1,32.8,5.4,1.7,14.1,0.5,2,0.1,23.6,0.7,8,2.7,0.25,0.3,0.1,1.5,0.5,0.25,3,3,366,29,60,1.9,0.59,0.56
586011C,265080,343500,0.7,1.4,9.6,61,0.36,369,100,1.51,2.98,0.72,0.256,4.84,11.9,59.3,107.4,10.3,31.7,15.3,68.5,8,0.2,7.2,0.8,9.8,52.5,100.4,19.2,598.7,12.5,0.9,23.9,2.8,2,13.2,0.5,1.4,0.25,22.4,1.5,7.2,2.7,0.25,0.4,0.25,1.9,0.4,0.3,5.7,2,374,25,49,1.92,0.77,0.74
586012C,218695,313375,0.1,1.3,9.7,71,0.25,386,100,1.21,3.76,0.461,0.166,4.01,10.9,63.6,56.3,13.6,56,24.5,105.1,10,0.4,5.1,1.1,11.4,55.2,103.8,23.9,190,9.4,1.4,21.3,3.8,2.9,4.1,0.1,1.5,0.7,18.3,0.3,5.8,3.2,0.25,0.9,0.25,2.2,0.9,0.2,3.7,5,145,25,45,2.84,0.9,0.85
586013C,214405,287340,0.5,2.6,11.7,61,0.18,269,100,2.23,4.73,0.728,0.124,4.66,13.7,76.4,83.1,13.5,39.2,24.2,93.8,13,0.5,10,0.9,6.9,78.1,127.7,25,342.2,13.1,1.2,33.1,5.2,2.9,8.3,0.8,2.3,0.2,27.1,0.3,8.7,3.5,0.25,0.8,0.25,1.1,0.5,0.25,2.9,5,378,34,62,2.38,0.84,0.7
586014C,215553,320104,0.15,0.6,9,66,0.25,175,4,0.8,0.44,0.561,0.123,5.54,8,99.7,65.2,23,28.4,15.3,133.9,8.6,0.6,12.7,1.8,15.2,39.8,61,18.1,1159.9,11.8,5.9,25.7,2.8,1.4,27.9,0.5,1.6,0.25,25.5,1.1,7.4,5.4,0.25,0.8,0.25,8.2,1,0.25,4.6,2,175,25,50,1.86,0.71,0.72
586015C,266064,306125,1.1,2.3,11,52,0.54,425,100,2.05,0.97,0.619,1.88,5.74,9.6,76.1,125.4,27.6,54.2,22.7,162.1,11.8,0.4,8.1,0.7,23,78.6,95,18.7,343.7,10.4,1.3,26.6,2.4,1.7,8.1,0.5,1,0.6,34.3,1.3,6.7,2.2,0.4,0.3,0.1,5.6,0.7,0.25,10.6,3,858,28,56,2.03,0.25,0.66
586016C,217850,304497,0.1,0.9,7.6,58,0.4,564,15,0.88,1.43,0.43,2.716,6.14,7.8,65.9,56.6,31.2,48.2,27.4,210.6,8,0.3,12.7,1.2,27.3,46.4,84.3,21.5,529,8.5,2.8,26.3,0.2,0.9,11.8,0.5,1.5,0.25,22.7,0.9,5.5,3.6,0.25,2,0.25,4,0.8,0.25,11.6,4,747,23,52,3.14,0.65,0.65
586017C,260043,330031,1.1,1.7,9.3,62,0.29,532,100,1.65,2.33,0.708,0.304,3.79,11.1,57.4,122.1,11.3,30,17.7,90.3,9.3,0.2,2.8,0.4,12.9,52.2,90.2,17.8,713,12.3,0.5,23.6,5.6,2,16.3,0.5,1.5,0.4,17.7,0.8,6,2.9,0.25,0.6,0.25,3.2,0.7,0.2,5.6,2,433,23,42,1.75,0.52,0.49
